Location,Role,VendorID,InvoiceValue,Resource,StartTimestamp,EndTimestamp,CaseId,ActivityName,TotalStepTime(minutes),EstimatedProcessingTime(minutes),new_StartTimestamp,Column1
"Seattle, USA",Invoice Processor,Vendor1,779.08,Riley,15/08/2022 9:53:24,15/08/2022 10:56:04,76,Credit Memo Entry,62.67,23.04,15/08/2022 10:33:01,37%
"Seattle, USA",Invoice Processor,Vendor1,779.08,Riley,12/08/2022 16:22:40,12/08/2022 17:44:09,76,Invoice Entry,81.49,29.96,12/08/2022 17:14:12,37%
"Seattle, USA",Invoice Processor,Vendor1,779.08,Riley,12/08/2022 17:44:09,12/08/2022 18:53:24,76,Check Customer Payment,69.24,25.46,12/08/2022 18:27:56,37%
"Seattle, USA",Invoice Processor,Vendor1,779.08,Riley,15/08/2022 10:56:04,15/08/2022 12:20:50,76,Refund Customer,84.77,31.17,15/08/2022 11:49:40,37%
"Seattle, USA",start,Vendor1,779.08,Riley,12/08/2022 16:22:40,12/08/2022 16:22:40,76,start,0,0,12/08/2022 16:22:40,0%
"Seattle, USA",Invoice Processor,Vendor1,779.08,Riley,15/08/2022 12:20:50,15/08/2022 13:21:09,76,Re-issuing the invoice,60.32,22.18,15/08/2022 12:58:58,37%
"San Francisco, USA",Invoice Processor,Vendor4,426.98,Aiden,28/07/2022 9:28:54,28/07/2022 10:58:48,77,Credit Memo Creation,89.91,33.05,28/07/2022 10:25:45,37%
"San Francisco, USA",Invoice Processor,Vendor4,426.98,Aiden,27/07/2022 12:37:19,27/07/2022 13:30:00,77,Refund With Standard Voucher,52.68,19.37,27/07/2022 13:10:38,37%
"San Francisco, USA",start,Vendor4,426.98,Aiden,27/07/2022 9:50:53,27/07/2022 9:50:53,77,start,0,0,27/07/2022 9:50:53,0%
"San Francisco, USA",Invoice Processor,Vendor4,426.98,Aiden,27/07/2022 11:43:24,27/07/2022 12:37:19,77,Confirm Payment Received,53.92,19.82,27/07/2022 12:17:30,37%
"San Francisco, USA",Invoice Approver,Vendor4,426.98,Jackie,27/07/2022 13:30:00,27/07/2022 17:19:08,77,Complete the Customer Memo,229.13,26.46,27/07/2022 16:52:40,12%
"San Francisco, USA",Invoice Approver,Vendor4,426.98,Jackie,27/07/2022 17:19:08,27/07/2022 20:28:54,77,Approve Invoice,189.76,21.91,27/07/2022 20:06:59,12%
"San Francisco, USA",Invoice Processor,Vendor4,426.98,Aiden,28/07/2022 12:23:48,28/07/2022 13:19:20,77,Re-issuing the invoice,55.54,20.42,28/07/2022 12:58:55,37%
"San Francisco, USA",Invoice Processor,Vendor4,426.98,Aiden,28/07/2022 10:58:48,28/07/2022 12:23:48,77,Fill Credit Memo,84.99,31.25,28/07/2022 11:52:33,37%
"San Francisco, USA",Invoice Processor,Vendor4,426.98,Aiden,27/07/2022 9:50:53,27/07/2022 11:43:24,77,Invoice Entry,112.52,41.37,27/07/2022 11:02:02,37%
"Seattle, USA",start,Vendor3,2346.86,Riley,20/07/2022 9:39:07,20/07/2022 9:39:07,78,start,0,0,20/07/2022 9:39:07,0%
"Seattle, USA",Invoice Processor,Vendor3,2346.86,Riley,20/07/2022 15:31:53,20/07/2022 16:01:39,78,Re-issuing the invoice,29.76,10.94,20/07/2022 15:50:42,37%
"Seattle, USA",Invoice Processor,Vendor3,2346.86,Riley,20/07/2022 12:27:48,20/07/2022 14:17:31,78,Credit Memo Entry,109.71,40.33,20/07/2022 13:37:11,37%
"Seattle, USA",Invoice Processor,Vendor3,2346.86,Riley,20/07/2022 14:17:31,20/07/2022 15:31:53,78,Refund Customer,74.37,27.34,20/07/2022 15:04:33,37%
"Seattle, USA",Invoice Processor,Vendor3,2346.86,Riley,20/07/2022 9:39:07,20/07/2022 11:17:41,78,Invoice Entry,98.56,36.23,20/07/2022 10:41:27,37%
"Seattle, USA",Invoice Processor,Vendor3,2346.86,Riley,20/07/2022 11:17:41,20/07/2022 12:27:48,78,Check Customer Payment,70.12,25.78,20/07/2022 12:02:01,37%
"Seattle, USA",Invoice Processor,Vendor5,85.57,Riley,15/07/2022 17:50:49,15/07/2022 18:39:47,79,Refund With Standard Voucher,48.96,18,15/07/2022 18:21:47,37%
"Seattle, USA",Invoice Approver,Vendor5,85.57,Addison,18/07/2022 9:39:47,18/07/2022 14:01:06,79,Complete the Customer Memo,261.32,30.18,18/07/2022 13:30:55,12%
"Seattle, USA",Invoice Processor,Vendor5,85.57,Riley,19/07/2022 12:18:37,19/07/2022 12:57:12,79,Credit Memo Creation,38.59,14.19,19/07/2022 12:43:01,37%
"Seattle, USA",Invoice Approver,Vendor5,85.57,Addison,19/07/2022 9:08:49,19/07/2022 12:18:37,79,Approve Invoice,189.8,21.92,19/07/2022 11:56:41,12%
"Seattle, USA",Invoice Approver,Vendor5,85.57,Addison,18/07/2022 16:40:42,18/07/2022 19:08:49,79,Complete the Customer Memo,148.11,17.1,18/07/2022 18:51:43,12%
"Seattle, USA",Invoice Processor,Vendor5,85.57,Riley,19/07/2022 12:57:12,19/07/2022 13:38:58,79,Fill Credit Memo,41.77,15.36,19/07/2022 13:23:37,37%
"Seattle, USA",Invoice Processor,Vendor5,85.57,Riley,15/07/2022 14:57:26,15/07/2022 16:32:33,79,Invoice Entry,95.12,34.97,15/07/2022 15:57:35,37%
"Seattle, USA",start,Vendor5,85.57,Riley,15/07/2022 14:57:26,15/07/2022 14:57:26,79,start,0,0,15/07/2022 14:57:26,0%
"Seattle, USA",Invoice Processor,Vendor5,85.57,Riley,18/07/2022 15:46:51,18/07/2022 16:40:42,79,Refund With Standard Voucher,53.85,19.8,18/07/2022 16:20:54,37%
"Seattle, USA",Invoice Processor,Vendor5,85.57,Riley,19/07/2022 13:38:58,19/07/2022 13:57:32,79,Re-issuing the invoice,18.56,6.82,19/07/2022 13:50:43,37%
"Seattle, USA",Invoice Approver,Vendor5,85.57,Addison,18/07/2022 14:01:06,18/07/2022 15:46:51,79,Reject Invoice,105.75,12.21,18/07/2022 15:34:38,12%
"Seattle, USA",Invoice Processor,Vendor5,85.57,Riley,15/07/2022 16:32:33,15/07/2022 17:50:49,79,Confirm Payment Received,78.27,28.78,15/07/2022 17:22:02,37%
"Seattle, USA",Invoice Approver,Vendor2,2077.94,Addison,27/07/2022 16:05:31,27/07/2022 19:43:59,8,Complete the Customer Memo,218.47,25.23,27/07/2022 19:18:46,12%
"Seattle, USA",Invoice Processor,Vendor2,2077.94,Riley,26/07/2022 14:33:30,26/07/2022 15:39:34,8,Refund With Standard Voucher,66.06,24.29,26/07/2022 15:15:16,37%
"Seattle, USA",Invoice Approver,Vendor2,2077.94,Addison,27/07/2022 10:17:14,27/07/2022 12:56:41,8,Complete the Customer Memo,159.45,18.41,27/07/2022 12:38:16,12%
"Seattle, USA",Invoice Processor,Vendor2,2077.94,Riley,26/07/2022 13:35:07,26/07/2022 14:33:30,8,Confirm Payment Received,58.39,21.47,26/07/2022 14:12:02,37%
"Seattle, USA",start,Vendor2,2077.94,Riley,26/07/2022 12:19:51,26/07/2022 12:19:51,8,start,0,0,26/07/2022 12:19:51,0%
"Seattle, USA",Invoice Processor,Vendor2,2077.94,Riley,27/07/2022 9:33:40,27/07/2022 10:17:14,8,Refund With Standard Voucher,43.57,16.02,27/07/2022 10:01:13,37%
"Seattle, USA",Invoice Processor,Vendor2,2077.94,Riley,27/07/2022 15:08:05,27/07/2022 16:05:31,8,Refund With Standard Voucher,57.43,21.11,27/07/2022 15:44:25,37%
"Seattle, USA",Invoice Approver,Vendor2,2077.94,Addison,28/07/2022 9:43:59,28/07/2022 12:05:29,8,Approve Invoice,141.49,16.34,28/07/2022 11:49:08,12%
"Seattle, USA",Invoice Approver,Vendor2,2077.94,Addison,27/07/2022 12:56:41,27/07/2022 15:08:05,8,Reject Invoice,131.41,15.17,27/07/2022 14:52:55,12%
"Seattle, USA",Invoice Processor,Vendor2,2077.94,Riley,28/07/2022 12:57:23,28/07/2022 13:39:14,8,Fill Credit Memo,41.84,15.38,28/07/2022 13:23:51,37%
"Seattle, USA",Invoice Processor,Vendor2,2077.94,Riley,28/07/2022 12:05:29,28/07/2022 12:57:23,8,Credit Memo Creation,51.91,19.08,28/07/2022 12:38:19,37%
"Seattle, USA",Invoice Processor,Vendor2,2077.94,Riley,26/07/2022 12:19:51,26/07/2022 13:35:07,8,Invoice Entry,75.26,27.67,26/07/2022 13:07:26,37%
"Seattle, USA",Invoice Processor,Vendor2,2077.94,Riley,28/07/2022 13:39:14,28/07/2022 14:01:42,8,Re-issuing the invoice,22.47,8.26,28/07/2022 13:53:26,37%
"Seattle, USA",Invoice Approver,Vendor2,2077.94,Addison,26/07/2022 15:39:34,26/07/2022 17:35:28,8,Complete the Customer Memo,115.91,13.38,26/07/2022 17:22:05,12%
"Seattle, USA",Invoice Approver,Vendor2,2077.94,Addison,26/07/2022 17:35:28,26/07/2022 19:33:40,8,Reject Invoice,118.19,13.65,26/07/2022 19:20:01,12%
"San Diego, USA",Invoice Processor,Vendor5,1015.14,Casey,15/07/2022 15:49:53,16/07/2022 0:09:10,80,Credit Memo Entry,499.28,183.56,15/07/2022 21:05:36,37%
"San Diego, USA",Invoice Processor,Vendor5,1015.14,Casey,18/07/2022 16:36:42,18/07/2022 23:39:06,80,Re-issuing the invoice,422.39,155.29,18/07/2022 21:03:48,37%
"San Diego, USA",Invoice Processor,Vendor5,1015.14,Casey,18/07/2022 9:09:10,18/07/2022 16:36:42,80,Refund Customer,447.54,164.54,18/07/2022 13:52:10,37%
"San Diego, USA",Invoice Processor,Vendor5,1015.14,Casey,14/07/2022 17:29:06,15/07/2022 4:32:23,80,Invoice Entry,663.27,243.85,15/07/2022 0:28:32,37%
"San Diego, USA",start,Vendor5,1015.14,Casey,14/07/2022 17:29:06,14/07/2022 17:29:06,80,start,0,0,14/07/2022 17:29:06,0%
"San Diego, USA",Invoice Processor,Vendor5,1015.14,Casey,15/07/2022 9:32:23,15/07/2022 15:49:53,80,Check Customer Payment,377.51,138.79,15/07/2022 13:31:06,37%
"San Diego, USA",Invoice Processor,Vendor2,488.06,Abbie,15/07/2022 9:32:01,15/07/2022 16:01:05,81,Check Customer Payment,389.07,143.04,15/07/2022 13:38:03,37%
"San Diego, USA",Invoice Processor,Vendor2,488.06,Abbie,14/07/2022 9:49:51,14/07/2022 18:32:01,81,Invoice Entry,522.17,191.97,14/07/2022 15:20:03,37%
"San Diego, USA",start,Vendor2,488.06,Abbie,14/07/2022 9:49:51,14/07/2022 9:49:51,81,start,0,0,14/07/2022 9:49:51,0%
"San Diego, USA",Invoice Processor,Vendor2,488.06,Abbie,18/07/2022 9:19:28,18/07/2022 15:16:27,81,Refund Customer,356.99,131.25,18/07/2022 13:05:12,37%
"San Diego, USA",Invoice Processor,Vendor2,488.06,Abbie,18/07/2022 15:16:27,18/07/2022 22:38:21,81,Re-issuing the invoice,441.89,162.46,18/07/2022 19:55:53,37%
"San Diego, USA",Invoice Processor,Vendor2,488.06,Abbie,15/07/2022 16:01:05,15/07/2022 22:19:28,81,Credit Memo Entry,378.38,139.11,15/07/2022 20:00:21,37%
"Seattle, USA",Invoice Approver,Vendor5,386.54,Addison,22/07/2022 15:43:30,22/07/2022 18:00:33,82,Reject Invoice,137.04,15.82,22/07/2022 17:44:44,12%
"Seattle, USA",Invoice Processor,Vendor5,386.54,Riley,26/07/2022 11:55:12,26/07/2022 12:43:27,82,Credit Memo Creation,48.25,17.74,26/07/2022 12:25:42,37%
"Seattle, USA",Invoice Processor,Vendor5,386.54,Riley,22/07/2022 11:55:12,22/07/2022 12:57:57,82,Refund With Standard Voucher,62.76,23.07,22/07/2022 12:34:53,37%
"Seattle, USA",Invoice Processor,Vendor5,386.54,Riley,22/07/2022 10:30:47,22/07/2022 11:55:12,82,Confirm Payment Received,84.41,31.03,22/07/2022 11:24:10,37%
"Seattle, USA",Invoice Approver,Vendor5,386.54,Addison,26/07/2022 9:14:36,26/07/2022 11:55:12,82,Approve Invoice,160.6,18.55,26/07/2022 11:36:39,12%
"Seattle, USA",Invoice Approver,Vendor5,386.54,Addison,25/07/2022 16:30:33,25/07/2022 19:14:36,82,Complete the Customer Memo,164.05,18.94,25/07/2022 18:55:39,12%
"Seattle, USA",Invoice Processor,Vendor5,386.54,Riley,25/07/2022 16:04:36,25/07/2022 16:30:33,82,Refund With Standard Voucher,25.95,9.54,25/07/2022 16:21:00,37%
"Seattle, USA",Invoice Approver,Vendor5,386.54,Addison,25/07/2022 12:54:45,25/07/2022 16:04:36,82,Reject Invoice,189.85,21.92,25/07/2022 15:42:41,12%
"Seattle, USA",Invoice Processor,Vendor5,386.54,Riley,26/07/2022 12:43:27,26/07/2022 13:23:56,82,Fill Credit Memo,40.49,14.89,26/07/2022 13:09:03,37%
"Seattle, USA",Invoice Processor,Vendor5,386.54,Riley,26/07/2022 13:23:56,26/07/2022 14:02:20,82,Re-issuing the invoice,38.39,14.11,26/07/2022 13:48:13,37%
"Seattle, USA",Invoice Processor,Vendor5,386.54,Riley,22/07/2022 9:18:30,22/07/2022 10:30:47,82,Invoice Entry,72.29,26.58,22/07/2022 10:04:12,37%
"Seattle, USA",start,Vendor5,386.54,Riley,22/07/2022 9:18:30,22/07/2022 9:18:30,82,start,0,0,22/07/2022 9:18:30,0%
"Seattle, USA",Invoice Processor,Vendor5,386.54,Riley,25/07/2022 9:00:33,25/07/2022 10:04:39,82,Refund With Standard Voucher,64.11,23.57,25/07/2022 9:41:05,37%
"Seattle, USA",Invoice Approver,Vendor5,386.54,Addison,25/07/2022 10:04:39,25/07/2022 12:54:45,82,Complete the Customer Memo,170.09,19.64,25/07/2022 12:35:06,12%
"Seattle, USA",Invoice Approver,Vendor5,386.54,Addison,22/07/2022 12:57:57,22/07/2022 15:43:30,82,Complete the Customer Memo,165.55,19.12,22/07/2022 15:24:23,12%
"Seattle, USA",Invoice Processor,Vendor2,2754.79,Riley,10/08/2022 12:25:57,10/08/2022 13:25:52,83,Re-issuing the invoice,59.93,22.03,10/08/2022 13:03:51,37%
"Seattle, USA",Invoice Processor,Vendor2,2754.79,Riley,9/08/2022 17:24:52,9/08/2022 18:48:02,83,Invoice Entry,83.16,30.57,9/08/2022 18:17:28,37%
"Seattle, USA",start,Vendor2,2754.79,Riley,9/08/2022 17:24:52,9/08/2022 17:24:52,83,start,0,0,9/08/2022 17:24:52,0%
"Seattle, USA",Invoice Processor,Vendor2,2754.79,Riley,10/08/2022 9:48:02,10/08/2022 10:46:46,83,Check Customer Payment,58.73,21.59,10/08/2022 10:25:10,37%
"Seattle, USA",Invoice Processor,Vendor2,2754.79,Riley,10/08/2022 11:15:18,10/08/2022 12:25:57,83,Refund Customer,70.64,25.97,10/08/2022 11:59:58,37%
"Seattle, USA",Invoice Processor,Vendor2,2754.79,Riley,10/08/2022 10:46:46,10/08/2022 11:15:18,83,Credit Memo Entry,28.54,10.49,10/08/2022 11:04:49,37%
"Seattle, USA",Invoice Processor,Vendor2,2218.5,Riley,10/08/2022 9:02:28,10/08/2022 9:42:09,84,Refund With Standard Voucher,39.69,14.59,10/08/2022 9:27:34,37%
"Seattle, USA",Invoice Approver,Vendor2,2218.5,Addison,10/08/2022 9:42:09,10/08/2022 13:16:34,84,Complete the Customer Memo,214.41,24.76,10/08/2022 12:51:48,12%
"Seattle, USA",Invoice Processor,Vendor2,2218.5,Riley,11/08/2022 13:25:43,11/08/2022 14:08:01,84,Re-issuing the invoice,42.3,15.55,11/08/2022 13:52:28,37%
"Seattle, USA",Invoice Processor,Vendor2,2218.5,Riley,11/08/2022 12:34:33,11/08/2022 13:25:43,84,Fill Credit Memo,51.17,18.81,11/08/2022 13:06:55,37%
"Seattle, USA",Invoice Processor,Vendor2,2218.5,Riley,11/08/2022 11:47:13,11/08/2022 12:34:33,84,Credit Memo Creation,47.33,17.4,11/08/2022 12:17:09,37%
"Seattle, USA",Invoice Approver,Vendor2,2218.5,Addison,11/08/2022 9:24:52,11/08/2022 11:47:13,84,Approve Invoice,142.36,16.44,11/08/2022 11:30:47,12%
"Seattle, USA",Invoice Approver,Vendor2,2218.5,Addison,10/08/2022 17:13:40,10/08/2022 20:24:52,84,Complete the Customer Memo,191.2,22.08,10/08/2022 20:02:47,12%
"Seattle, USA",start,Vendor2,2218.5,Riley,9/08/2022 9:26:52,9/08/2022 9:26:52,84,start,0,0,9/08/2022 9:26:52,0%
"Seattle, USA",Invoice Processor,Vendor2,2218.5,Riley,10/08/2022 16:08:11,10/08/2022 17:13:40,84,Refund With Standard Voucher,65.47,24.07,10/08/2022 16:49:35,37%
"Seattle, USA",Invoice Processor,Vendor2,2218.5,Riley,9/08/2022 9:26:52,9/08/2022 10:49:15,84,Invoice Entry,82.39,30.29,9/08/2022 10:18:58,37%
"Seattle, USA",Invoice Approver,Vendor2,2218.5,Addison,9/08/2022 12:59:10,9/08/2022 16:15:43,84,Complete the Customer Memo,196.55,22.7,9/08/2022 15:53:01,12%
"Seattle, USA",Invoice Processor,Vendor2,2218.5,Riley,9/08/2022 12:08:35,9/08/2022 12:59:10,84,Refund With Standard Voucher,50.58,18.6,9/08/2022 12:40:34,37%
"Seattle, USA",Invoice Approver,Vendor2,2218.5,Addison,10/08/2022 13:16:34,10/08/2022 16:08:11,84,Reject Invoice,171.63,19.82,10/08/2022 15:48:22,12%
"Seattle, USA",Invoice Processor,Vendor2,2218.5,Riley,9/08/2022 10:49:15,9/08/2022 12:08:35,84,Confirm Payment Received,79.34,29.17,9/08/2022 11:39:25,37%
"Seattle, USA",Invoice Approver,Vendor2,2218.5,Addison,9/08/2022 16:15:43,9/08/2022 19:02:28,84,Reject Invoice,166.74,19.25,9/08/2022 18:43:13,12%
"Seattle, USA",Invoice Approver,Vendor5,571.38,Addison,2/08/2022 9:10:48,2/08/2022 12:53:02,85,Approve Invoice,222.23,25.66,2/08/2022 12:27:22,12%
"Seattle, USA",Invoice Processor,Vendor5,571.38,Riley,1/08/2022 16:58:18,1/08/2022 17:43:57,85,Refund With Standard Voucher,45.66,16.79,1/08/2022 17:27:10,37%
"Seattle, USA",Invoice Processor,Vendor5,571.38,Riley,1/08/2022 13:43:52,1/08/2022 15:18:35,85,Invoice Entry,94.72,34.82,1/08/2022 14:43:46,37%
"Seattle, USA",Invoice Processor,Vendor5,571.38,Riley,1/08/2022 15:18:35,1/08/2022 16:58:18,85,Confirm Payment Received,99.71,36.66,1/08/2022 16:21:38,37%
"Seattle, USA",start,Vendor5,571.38,Riley,1/08/2022 13:43:52,1/08/2022 13:43:52,85,start,0,0,1/08/2022 13:43:52,0%
"Seattle, USA",Invoice Approver,Vendor5,571.38,Addison,1/08/2022 17:43:57,1/08/2022 20:10:48,85,Complete the Customer Memo,146.85,16.96,1/08/2022 19:53:51,12%
"Seattle, USA",Invoice Processor,Vendor5,571.38,Riley,2/08/2022 13:30:37,2/08/2022 14:24:18,85,Fill Credit Memo,53.69,19.74,2/08/2022 14:04:34,37%
"Seattle, USA",Invoice Processor,Vendor5,571.38,Riley,2/08/2022 12:53:02,2/08/2022 13:30:37,85,Credit Memo Creation,37.58,13.82,2/08/2022 13:16:48,37%
"Seattle, USA",Invoice Processor,Vendor5,571.38,Riley,2/08/2022 14:24:18,2/08/2022 14:57:36,85,Re-issuing the invoice,33.29,12.24,2/08/2022 14:45:21,37%
"Seattle, USA",Invoice Approver,Vendor4,432.48,Addison,18/07/2022 9:02:20,18/07/2022 12:26:50,86,Complete the Customer Memo,204.49,23.61,18/07/2022 12:03:13,12%
"Seattle, USA",Invoice Processor,Vendor4,432.48,Riley,19/07/2022 14:06:43,19/07/2022 14:38:55,86,Fill Credit Memo,32.21,11.84,19/07/2022 14:27:05,37%
"Seattle, USA",Invoice Processor,Vendor4,432.48,Riley,18/07/2022 15:22:07,18/07/2022 16:08:17,86,Refund With Standard Voucher,46.16,16.97,18/07/2022 15:51:19,37%
"Seattle, USA",Invoice Processor,Vendor4,432.48,Riley,19/07/2022 13:20:04,19/07/2022 14:06:43,86,Credit Memo Creation,46.65,17.15,19/07/2022 13:49:34,37%
"Seattle, USA",Invoice Approver,Vendor4,432.48,Addison,18/07/2022 16:08:17,18/07/2022 19:41:56,86,Complete the Customer Memo,213.65,24.67,18/07/2022 19:17:16,12%
"Seattle, USA",Invoice Processor,Vendor4,432.48,Riley,15/07/2022 17:17:55,15/07/2022 18:02:20,86,Refund With Standard Voucher,44.43,16.33,15/07/2022 17:46:01,37%
"Seattle, USA",Invoice Processor,Vendor4,432.48,Riley,15/07/2022 16:02:28,15/07/2022 17:17:55,86,Confirm Payment Received,75.44,27.74,15/07/2022 16:50:10,37%
"Seattle, USA",Invoice Approver,Vendor4,432.48,Addison,18/07/2022 12:26:50,18/07/2022 15:22:07,86,Reject Invoice,175.29,20.24,18/07/2022 15:01:53,12%
"Seattle, USA",Invoice Approver,Vendor4,432.48,Addison,19/07/2022 9:41:56,19/07/2022 13:20:04,86,Approve Invoice,218.13,25.19,19/07/2022 12:54:52,12%
"Seattle, USA",Invoice Processor,Vendor4,432.48,Riley,15/07/2022 15:07:26,15/07/2022 16:02:28,86,Invoice Entry,55.04,20.24,15/07/2022 15:42:14,37%
"Seattle, USA",start,Vendor4,432.48,Riley,15/07/2022 15:07:26,15/07/2022 15:07:26,86,start,0,0,15/07/2022 15:07:26,0%
"Seattle, USA",Invoice Processor,Vendor4,432.48,Riley,19/07/2022 14:38:55,19/07/2022 15:17:24,86,Re-issuing the invoice,38.48,14.15,19/07/2022 15:03:15,37%
"San Francisco, USA",Invoice Approver,Vendor3,3091.69,Jackie,11/08/2022 17:29:35,11/08/2022 21:00:40,87,Complete the Customer Memo,211.07,24.37,11/08/2022 20:36:17,12%
"San Francisco, USA",Invoice Approver,Vendor3,3091.69,Jackie,10/08/2022 9:13:27,10/08/2022 14:18:35,87,Complete the Customer Memo,305.13,35.23,10/08/2022 13:43:21,12%
"San Francisco, USA",Invoice Processor,Vendor3,3091.69,Aiden,12/08/2022 14:02:11,12/08/2022 15:13:05,87,Fill Credit Memo,70.91,26.07,12/08/2022 14:47:01,37%
"San Francisco, USA",Invoice Processor,Vendor3,3091.69,Aiden,9/08/2022 14:45:34,9/08/2022 16:57:11,87,Confirm Payment Received,131.63,48.39,9/08/2022 16:08:48,37%
"San Francisco, USA",Invoice Approver,Vendor3,3091.69,Jackie,10/08/2022 14:18:35,10/08/2022 17:12:31,87,Reject Invoice,173.93,20.08,10/08/2022 16:52:26,12%
"San Francisco, USA",Invoice Processor,Vendor3,3091.69,Aiden,10/08/2022 17:12:31,10/08/2022 18:47:08,87,Refund With Standard Voucher,94.62,34.79,10/08/2022 18:12:20,37%
"San Francisco, USA",Invoice Approver,Vendor3,3091.69,Jackie,11/08/2022 9:47:08,11/08/2022 13:07:46,87,Complete the Customer Memo,200.63,23.17,11/08/2022 12:44:35,12%
"San Francisco, USA",Invoice Processor,Vendor3,3091.69,Aiden,9/08/2022 12:44:55,9/08/2022 14:45:34,87,Invoice Entry,120.64,44.35,9/08/2022 14:01:13,37%
"San Francisco, USA",Invoice Approver,Vendor3,3091.69,Jackie,11/08/2022 13:07:46,11/08/2022 16:02:55,87,Reject Invoice,175.15,20.23,11/08/2022 15:42:41,12%
"San Francisco, USA",Invoice Approver,Vendor3,3091.69,Jackie,12/08/2022 9:00:40,12/08/2022 12:33:29,87,Approve Invoice,212.82,24.58,12/08/2022 12:08:54,12%
"San Francisco, USA",start,Vendor3,3091.69,Aiden,9/08/2022 12:44:55,9/08/2022 12:44:55,87,start,0,0,9/08/2022 12:44:55,0%
"San Francisco, USA",Invoice Processor,Vendor3,3091.69,Aiden,12/08/2022 12:33:29,12/08/2022 14:02:11,87,Credit Memo Creation,88.7,32.61,12/08/2022 13:29:34,37%
"San Francisco, USA",Invoice Processor,Vendor3,3091.69,Aiden,11/08/2022 16:02:55,11/08/2022 17:29:35,87,Refund With Standard Voucher,86.68,31.87,11/08/2022 16:57:43,37%
"San Francisco, USA",Invoice Processor,Vendor3,3091.69,Aiden,9/08/2022 16:57:11,9/08/2022 18:13:27,87,Refund With Standard Voucher,76.26,28.04,9/08/2022 17:45:25,37%
"San Francisco, USA",Invoice Processor,Vendor3,3091.69,Aiden,12/08/2022 15:13:05,12/08/2022 16:32:52,87,Re-issuing the invoice,79.77,29.33,12/08/2022 16:03:32,37%
"San Diego, USA",Invoice Processor,Vendor5,986.62,Casey,21/07/2022 17:22:45,21/07/2022 22:56:24,88,Re-issuing the invoice,333.65,122.66,21/07/2022 20:53:44,37%
"San Diego, USA",Invoice Processor,Vendor5,986.62,Casey,20/07/2022 17:13:19,21/07/2022 0:56:45,88,Credit Memo Entry,463.44,170.38,20/07/2022 22:06:22,37%
"San Diego, USA",Invoice Processor,Vendor5,986.62,Casey,21/07/2022 9:56:45,21/07/2022 17:22:45,88,Refund Customer,445.99,163.97,21/07/2022 14:38:46,37%
"San Diego, USA",Invoice Processor,Vendor5,986.62,Casey,20/07/2022 9:57:55,20/07/2022 17:13:19,88,Check Customer Payment,435.39,160.07,20/07/2022 14:33:15,37%
"San Diego, USA",Invoice Processor,Vendor5,986.62,Casey,19/07/2022 11:11:31,19/07/2022 18:57:55,88,Invoice Entry,466.41,171.47,19/07/2022 16:06:27,37%
"San Diego, USA",start,Vendor5,986.62,Casey,19/07/2022 11:11:31,19/07/2022 11:11:31,88,start,0,0,19/07/2022 11:11:31,0%
"Seattle, USA",Invoice Approver,Vendor2,1181.59,Addison,4/08/2022 12:18:27,4/08/2022 15:37:09,89,Complete the Customer Memo,198.69,22.94,4/08/2022 15:14:12,12%
"Seattle, USA",start,Vendor2,1181.59,Riley,4/08/2022 9:04:18,4/08/2022 9:04:18,89,start,0,0,4/08/2022 9:04:18,0%
"Seattle, USA",Invoice Processor,Vendor2,1181.59,Riley,4/08/2022 9:04:18,4/08/2022 10:07:04,89,Invoice Entry,62.77,23.08,4/08/2022 9:43:59,37%
"Seattle, USA",Invoice Processor,Vendor2,1181.59,Riley,5/08/2022 10:44:15,5/08/2022 11:18:49,89,Fill Credit Memo,34.57,12.71,5/08/2022 11:06:07,37%
"Seattle, USA",Invoice Processor,Vendor2,1181.59,Riley,4/08/2022 10:07:04,4/08/2022 11:27:23,89,Confirm Payment Received,80.32,29.53,4/08/2022 10:57:51,37%
"Seattle, USA",Invoice Processor,Vendor2,1181.59,Riley,5/08/2022 11:18:49,5/08/2022 12:08:47,89,Re-issuing the invoice,49.96,18.37,5/08/2022 11:50:25,37%
"Seattle, USA",Invoice Processor,Vendor2,1181.59,Riley,5/08/2022 9:42:30,5/08/2022 10:44:15,89,Credit Memo Creation,61.75,22.7,5/08/2022 10:21:33,37%
"Seattle, USA",Invoice Processor,Vendor2,1181.59,Riley,4/08/2022 11:27:23,4/08/2022 12:18:27,89,Refund With Standard Voucher,51.07,18.78,4/08/2022 11:59:40,37%
"Seattle, USA",Invoice Approver,Vendor2,1181.59,Addison,4/08/2022 15:37:09,4/08/2022 19:42:30,89,Approve Invoice,245.36,28.33,4/08/2022 19:14:10,12%
"Seattle, USA",Invoice Processor,Vendor4,347.96,Riley,29/07/2022 16:30:46,29/07/2022 17:48:24,9,Refund Customer,77.63,28.54,29/07/2022 17:19:52,37%
"Seattle, USA",Invoice Processor,Vendor4,347.96,Riley,29/07/2022 15:48:18,29/07/2022 16:30:46,9,Credit Memo Entry,42.47,15.61,29/07/2022 16:15:10,37%
"Seattle, USA",Invoice Processor,Vendor4,347.96,Riley,29/07/2022 14:43:20,29/07/2022 15:48:18,9,Check Customer Payment,64.97,23.89,29/07/2022 15:24:25,37%
"Seattle, USA",Invoice Processor,Vendor4,347.96,Riley,29/07/2022 13:36:36,29/07/2022 14:43:20,9,Invoice Entry,66.73,24.53,29/07/2022 14:18:48,37%
